speech,index,word
619,74,the
619,75,nation
619,76,it
619,77,can't
619,78,stay
619,79,divided
619,80,we
619,81,can't
619,82,be
619,83,this
619,84,way
619,85,and
619,86,speaking
619,87,of
619,88,my
619,89,son
619,90,the
619,91,way
619,92,you
619,93,talk
619,94,about
619,95,the
619,96,military
619,97,the
619,98,way
619,99,you
619,100,talk
619,101,about
619,102,them
619,103,being
619,104,losers
619,105,and
619,106,being
619,107,and
619,108,just
619,109,being
619,110,suckers
619,111,my
619,112,son
619,113,was
619,114,in
619,115,iraq
619,116,he
619,117,spent
619,118,a
619,119,year
619,120,there
619,121,he
619,122,got
619,123,the
619,124,brown
619,125,star
619,126,he
619,127,got
619,128,the
619,129,conspicuous
619,130,service
619,131,medal
619,132,he
619,133,was
619,134,not
619,135,a
619,136,loser
619,137,he
619,138,was
619,139,a
619,140,patriot
619,141,and
619,142,the
619,143,people
619,144,left
619,145,behind
619,146,there
619,147,were
619,148,heroes
620,0,really
621,0,and
621,1,i
621,2,resent
622,0,are
622,1,you
622,2,talking
622,3,hunter
622,4,are
622,5,you
622,6,talking
622,7,about
622,8,hunter
623,0,i
623,1,talking
623,2,about
623,3,my
623,4,son
623,5,beau
623,6,biden
623,7,you
623,8,talking
623,9,about
623,10,hunter
624,0,i
624,1,don't
624,2,know
624,3,beau
624,4,i
624,5,know
624,6,hunter
624,7,hunter
624,8,got
624,9,thrown
624,10,out
624,11,of
624,12,the
624,13,military
624,14,he
624,15,was
624,16,thrown
624,17,out
624,18,dishonorably
624,19,discharged
625,0,that
625,1,not
625,2,true
625,3,he
625,4,was
625,5,not
625,6,dishonorably
625,7,discharged
626,0,for
626,1,cocaine
626,2,use
626,3,and
626,4,he
626,5,didn't
626,6,have
626,7,a
626,8,job
626,9,until
626,10,you
626,11,became
626,12,vice
626,13,president
627,0,none
627,1,of
627,2,that
627,3,is
627,4,true
628,0,once
628,1,you
628,2,became
628,3,vice
628,4,president
628,5,he
628,6,made
628,7,a
628,8,fortune
628,9,in
628,10,ukraine
628,11,in
628,12,china
628,13,in
628,14,moscow
628,15,and
628,16,various
628,17,other
628,18,places
629,0,that
629,1,is
629,2,not
629,3,true
630,0,he
630,1,made
630,2,a
630,3,fortune
630,4,and
630,5,he
630,6,didn't
630,7,have
630,8,a
630,9,job
631,0,my
631,1,son
631,2,like
631,3,a
631,4,lot
631,5,of
631,6,people
631,7,at
631,8,home
631,9,had
631,10,a
631,11,drug
631,12,problem
631,13,he
631,14,overtaking
631,15,it
631,16,he
631,17,fixed
631,18,it
631,19,he
631,20,worked
631,21,on
631,22,it
631,23,and
631,24,i
631,25,proud
631,26,of
631,27,him
631,28,i
631,29,proud
631,30,of
631,31,my
631,32,son
632,0,but
632,1,why
632,2,was
632,3,he
632,4,given
632,5,tens
632,6,of
632,7,millions
632,8,of
632,9,dollars
633,0,he
633,1,wasn't
633,2,given
633,3,tens
633,4,of
633,5,millions
633,6,of
633,7,dollars
633,8,it
633,9,was
633,10,all
633,11,discredited
634,0,we
634,1,already
634,2,been
634,3,through
634,4,this
634,5,i
634,6,think
634,7,the
634,8,american
634,9,people
634,10,would
634,11,rather
634,12,hear
634,13,about
634,14,more
634,15,substantial
634,16,subjects
634,17,well
634,18,as
634,19,the
634,20,moderator
634,21,sir
634,22,i
634,23,going
634,24,to
634,25,make
634,26,a
634,27,judgment
634,28,call
634,29,here
635,0,i
635,1,know
635,2,but
635,3,when
635,4,somebody
635,5,gets
635,6,three
635,7,and
635,8,a
635,9,half
635,10,million
635,11,dollars
635,12,from
635,13,the
635,14,mayor
635,15,of
635,16,moscow
636,0,that
636,1,is
636,2,not
636,3,true
636,4,that
636,5,report
636,6,is
636,7,totally
636,8,discredited
637,0,why
637,1,did
637,2,he
637,3,get
637,4,it
638,0,mitt
638,1,romney
638,2,on
638,3,that
638,4,committee
638,5,said
638,6,it
638,7,wasn't
638,8,worth
638,9,taxpayer
638,10,money
638,11,that
638,12,report
638,13,was
638,14,written
638,15,for
638,16,political
638,17,reason
639,0,i
639,1,like
639,2,to
639,3,talk
639,4,about
639,5,climate
639,6,change
640,0,so
640,1,would
640,2,i
641,0,okay
641,1,the
641,2,forest
641,3,fires
641,4,in
641,5,the
641,6,west
641,7,are
641,8,raging
641,9,now
641,10,they
641,11,have
641,12,burned
641,13,millions
641,14,of
641,15,acres
641,16,they
641,17,have
641,18,displaced
641,19,hundreds
641,20,of
641,21,thousands
641,22,of
641,23,people
641,24,when
641,25,state
641,26,officials
641,27,there
641,28,blamed
641,29,the
641,30,fires
641,31,on
641,32,climate
641,33,change
641,34,mr
641,35,president
641,36,you
641,37,said
641,38,i
641,39,don't
641,40,think
641,41,the
641,42,science
641,43,knows
641,44,over
641,45,your
641,46,four
641,47,years
641,48,you
641,49,have
641,50,pulled
641,51,the
641,52,us
641,53,out
641,54,of
641,55,the
641,56,paris
641,57,climate
641,58,accord
641,59,you
641,60,have
641,61,rolled
641,62,back
641,63,a
641,64,number
641,65,of
641,66,obama
641,67,environmental
641,68,records
641,69,what
641,70,do
641,71,you
641,72,believe
641,73,about
641,74,the
641,75,science
641,76,of
641,77,climate
641,78,change
641,79,and
641,80,what
641,81,will
641,82,you
641,83,do
641,84,in
641,85,the
641,86,next
641,87,four
641,88,years
641,89,to
641,90,confront
641,91,it
642,0,i
642,1,want
642,2,crystal
642,3,clean
642,4,water
642,5,and
642,6,air
642,7,i
642,8,want
642,9,beautiful
642,10,clean
642,11,air
642,12,we
642,13,have
642,14,now
642,15,the
642,16,lowest
642,17,carbon
642,18,if
642,19,you
642,20,look
642,21,at
642,22,our
642,23,numbers
642,24,right
642,25,now
642,26,we
642,27,are
642,28,doing
642,29,phenomenally
642,30,but
642,31,i
642,32,haven't
642,33,destroyed
642,34,our
642,35,businesses
642,36,our
642,37,businesses
642,38,aren't
642,39,put
642,40,out
642,41,of
642,42,commission
642,43,if
642,44,you
642,45,look
642,46,at
642,47,the
642,48,paris
642,49,accord
642,50,it
642,51,was
642,52,a
642,53,disaster
642,54,from
642,55,our
642,56,standpoint
642,57,and
642,58,people
642,59,are
642,60,actually
642,61,very
642,62,happy
642,63,about
642,64,what
642,65,going
642,66,on
642,67,because
642,68,our
642,69,businesses
642,70,are
642,71,doing
642,72,well
642,73,as
642,74,far
642,75,as
642,76,the
642,77,fires
642,78,are
642,79,concerned
642,80,you
642,81,need
642,82,forest
642,83,management
642,84,in
642,85,addition
642,86,to
642,87,everything
642,88,else
642,89,the
642,90,forest
642,91,floors
642,92,are
642,93,loaded
642,94,up
642,95,with
642,96,trees
642,97,dead
642,98,trees
642,99,that
642,100,are
642,101,years
642,102,old
642,103,and
642,104,they
642,105,like
642,106,tinder
642,107,and
642,108,leaves
642,109,and
642,110,everything
642,111,else
642,112,you
642,113,drop
642,114,a
642,115,cigarette
642,116,in
642,117,there
642,118,the
642,119,whole
642,120,forest
642,121,burns
642,122,down
642,123,you
642,124,got
642,125,to
642,126,have
642,127,forest
642,128,management
643,0,what
643,1,do
643,2,you
643,3,believe
643,4,about
643,5,the
643,6,science
643,7,of
643,8,climate
643,9,change
643,10,sir
644,0,i
644,1,believe
644,2,that
644,3,we
644,4,have
644,5,to
644,6,do
644,7,everything
644,8,we
644,9,can
644,10,to
644,11,have
644,12,immaculate
644,13,air
644,14,immaculate
644,15,water
644,16,and
644,17,do
644,18,whatever
644,19,else
644,20,we
644,21,can
644,22,that
644,23,good
644,24,we
644,25,planting
644,26,a
644,27,billion
644,28,trees
644,29,the
644,30,billion
644,31,tree
644,32,project
644,33,and
644,34,it
644,35,very
644,36,exciting
644,37,for
644,38,a
644,39,lot
644,40,of
644,41,people
645,0,you
645,1,believe
645,2,that
645,3,human
645,4,pollution
645,5,gas
645,6,greenhouse
645,7,gas
645,8,emissions
645,9,contributes
645,10,to
645,11,the
645,12,global
645,13,warming
645,14,of
645,15,this
645,16,planet
646,0,i
646,1,think
646,2,a
646,3,lot
646,4,of
646,5,things
646,6,do
646,7,but
646,8,i
646,9,think
646,10,to
646,11,an
646,12,extent
646,13,yes
646,14,i
646,15,think
646,16,to
646,17,an
646,18,extent
646,19,yes
646,20,but
646,21,i
646,22,also
646,23,think
646,24,we
646,25,have
646,26,to
646,27,do
646,28,better
646,29,management
646,30,of
646,31,our
646,32,forest
646,33,every
646,34,year
646,35,i
646,36,get
646,37,the
646,38,call
646,39,california
646,40,burning
646,41,california
646,42,burning
646,43,if
646,44,that
646,45,was
646,46,cleaned
646,47,if
646,48,that
646,49,were
646,50,if
646,51,you
646,52,had
646,53,forest
646,54,management
646,55,good
646,56,forest
646,57,management
646,58,you
646,59,wouldn't
646,60,be
646,61,getting
646,62,those
646,63,calls
646,64,in
646,65,europe
646,66,they
646,67,live
646,68,they
646,69,forest
646,70,cities
646,71,they
646,72,call
646,73,forest
646,74,cities
646,75,they
646,76,maintain
646,77,their
646,78,forest
646,79,they
646,80,manage
646,81,their
646,82,forest
646,83,i
646,84,was
646,85,with
646,86,the
646,87,head
646,88,of
646,89,a
646,90,major
646,91,country
646,92,it
646,93,a
646,94,forest
646,95,city
646,96,he
646,97,said
646,98,sir
646,99,we
646,100,have
646,101,trees
646,102,that
646,103,are
646,104,far
646,105,more
646,106,they
646,107,ignite
646,108,much
646,109,easier
646,110,than
646,111,california
646,112,there
646,113,shouldn't
646,114,be
646,115,that
646,116,problem
646,117,i
646,118,spoke
646,119,with
646,120,the
646,121,governor
646,122,about
646,123,it
646,124,i
646,125,getting
646,126,along
646,127,very
646,128,well
646,129,with
646,130,the
646,131,governor
646,132,but
646,133,i
646,134,said
646,135,at
646,136,some
646,137,point
646,138,you
646,139,can't
646,140,every
646,141,year
646,142,have
646,143,hundreds
646,144,of
646,145,thousands
646,146,of
646,147,acres
646,148,of
646,149,land
646,150,just
646,151,burned
646,152,to
646,153,the
646,154,ground
646,155,that
646,156,burning
646,157,down
646,158,because
646,159,of
646,160,a
646,161,lack
646,162,of
646,163,management
647,0,but
647,1,sir
647,2,if
647,3,you
647,4,believe
647,5,in
647,6,the
647,7,science
647,8,of
647,9,climate
647,10,change
647,11,why
647,12,have
647,13,you
647,14,rolled
647,15,back
647,16,the
647,17,obama
647,18,clean
647,19,power
647,20,plan
647,21,which
647,22,limited
647,23,carbon
647,24,emissions
647,25,and
647,26,power
647,27,plants
647,28,why
647,29,have
647,30,you
647,31,relaxed
648,0,because
648,1,it
648,2,was
648,3,driving
648,4,energy
648,5,prices
648,6,through
648,7,the
648,8,sky
649,0,why
649,1,have
649,2,you
649,3,relaxed
649,4,fuel
649,5,economy
649,6,standards
649,7,that
649,8,are
649,9,going
649,10,to
649,11,create
649,12,more
649,13,pollution
649,14,from
649,15,cars
649,16,and
649,17,trucks
650,0,well
650,1,not
650,2,really
650,3,because
650,4,what
650,5,happening
650,6,is
650,7,the
650,8,car
650,9,is
650,10,much
650,11,less
650,12,expensive
650,13,and
650,14,it
650,15,a
650,16,much
650,17,safer
650,18,car
650,19,and
650,20,you
650,21,talk
650,22,it
650,23,about
650,24,a
650,25,tiny
650,26,difference
650,27,and
650,28,then
650,29,what
650,30,would
650,31,happen
650,32,because
650,33,of
650,34,the
650,35,cost
650,36,of
650,37,the
650,38,car
650,39,you
650,40,would
650,41,have
650,42,at
650,43,least
650,44,double
650,45,and
650,46,triple
650,47,the
650,48,number
650,49,of
650,50,cars
650,51,purchased
650,52,we
650,53,have
650,54,the
650,55,old
650,56,slugs
650,57,out
650,58,there
650,59,that
650,60,are
650,61,10
650,62,12
650,63,years
650,64,old
650,65,if
650,66,you
650,67,did
650,68,that
650,69,the
650,70,car
650,71,would
650,72,be
650,73,safer
650,74,it
650,75,would
650,76,be
650,77,much
650,78,cheaper
650,79,by
650,80,$3500
651,0,but
651,1,in
651,2,the
651,3,case
651,4,of
651,5,california
651,6,they
651,7,have
651,8,simply
651,9,ignored
651,10,that
652,0,no
652,1,but
652,2,you
652,3,would
652,4,take
652,5,a
652,6,lot
652,7,of
652,8,cars
652,9,off
652,10,the
652,11,market
652,12,because
652,13,people
652,14,would
652,15,be
652,16,able
652,17,to
652,18,afford
652,19,a
652,20,car
652,21,now
652,22,by
652,23,the
652,24,way
652,25,we
652,26,going
652,27,to
652,28,see
652,29,how
652,30,that
652,31,turns
652,32,out
652,33,but
652,34,a
652,35,lot
652,36,of
652,37,people
652,38,agree
652,39,with
652,40,me
652,41,many
652,42,people
652,43,the
652,44,car
652,45,has
652,46,gotten
652,47,so
652,48,expensive
652,49,because
652,50,they
652,51,have
652,52,computers
652,53,all
652,54,over
652,55,the
652,56,place
652,57,for
652,58,an
652,59,extra
652,60,little
652,61,bit
652,62,of
652,63,gasoline
652,64,and
652,65,i
652,66,okay
652,67,with
652,68,electric
652,69,cars
652,70,too
652,71,i
652,72,think
652,73,i
652,74,all
652,75,for
652,76,electric
652,77,cars
652,78,i
652,79,given
652,80,big
652,81,incentives
652,82,for
652,83,electric
652,84,cars
652,85,but
652,86,what
652,87,they
652,88,done
652,89,in
652,90,california
652,91,is
652,92,just
652,93,crazy
653,0,all
653,1,right
653,2,vice
653,3,president
653,4,biden
653,5,i
653,6,like
653,7,you
653,8,to
653,9,respond
653,10,to
653,11,the
653,12,president
653,13,climate
653,14,change
653,15,record
653,16,but
653,17,i
653,18,also
653,19,want
653,20,to
653,21,ask
653,22,you
653,23,about
653,24,a
653,25,concern
653,26,you
653,27,propose
653,28,$2
653,29,trillion
653,30,in
653,31,green
653,32,jobs
653,33,you
653,34,talk
653,35,about
653,36,new
653,37,limits
653,38,not
653,39,abolishing
653,40,but
653,41,new
653,42,limits
653,43,on
653,44,fracking
653,45,ending
653,46,the
653,47,use
653,48,of
653,49,fossil
653,50,fuels
653,51,to
653,52,generate
653,53,electricity
653,54,by
653,55,2035
653,56,and
653,57,zero
653,58,none
653,59,admission
653,60,of
653,61,greenhouse
653,62,gases
653,63,by
653,64,2050
653,65,the
653,66,president
653,67,says
653,68,a
653,69,lot
653,70,of
653,71,these
653,72,things
653,73,would
653,74,tank
653,75,the
653,76,economy
653,77,and
653,78,cost
653,79,millions
653,80,of
653,81,jobs
654,0,he
654,1,absolutely
654,2,wrong
654,3,number
654,4,one
654,5,number
654,6,two
654,7,if
654,8,in
654,9,fact
654,10,during
654,11,our
654,12,administration
654,13,in
654,14,the
654,15,recovery
654,16,act
654,17,i
654,18,was
654,19,in
654,20,charge
654,21,able
654,22,to
654,23,bring
654,24,down
654,25,the
654,26,cost
654,27,of
654,28,renewable
654,29,energy
654,30,to
654,31,cheaper
654,32,than
654,33,are
654,34,as
654,35,cheap
654,36,as
654,37,coal
654,38,and
654,39,gas
654,40,and
654,41,oil
654,42,nobody
654,43,going
654,44,to
654,45,build
654,46,another
654,47,coal
654,48,fired
654,49,plant
654,50,in
654,51,america
654,52,no
654,53,one
654,54,going
654,55,to
654,56,build
654,57,another
654,58,oil
654,59,fire
654,60,plant
654,61,in
654,62,america
654,63,they
654,64,going
654,65,to
654,66,move
654,67,to
654,68,renewable
654,69,energy
654,70,number
654,71,one
654,72,number
654,73,two
654,74,we
654,75,going
654,76,to
654,77,make
654,78,sure
654,79,that
654,80,we
654,81,are
654,82,able
654,83,to
654,84,take
654,85,the
654,86,federal
654,87,fleet
654,88,and
654,89,turn
654,90,it
654,91,into
654,92,a
654,93,fleet
654,94,that
654,95,run
654,96,on
654,97,their
654,98,electric
654,99,vehicles
654,100,making
654,101,sure
654,102,that
654,103,we
654,104,can
654,105,do
654,106,that
654,107,we
654,108,going
654,109,to
654,110,put
654,111,500000
654,112,charging
654,113,stations
654,114,in
654,115,all
654,116,of
654,117,the
654,118,highways
654,119,that
654,120,we
654,121,going
654,122,to
654,123,be
654,124,building
654,125,in
654,126,the
654,127,future
654,128,we
654,129,going
654,130,to
654,131,build
654,132,a
654,133,economy
654,134,that
654,135,in
654,136,fact
654,137,is
654,138,going
654,139,to
654,140,provide
654,141,for
654,142,the
654,143,ability
654,144,of
654,145,us
654,146,to
654,147,take
654,148,4
654,149,million
654,150,buildings
654,151,and
654,152,make
654,153,sure
654,154,that
654,155,they
654,156,in
654,157,fact
654,158,are
654,159,weatherized
654,160,in
654,161,a
654,162,way
654,163,that
654,164,in
654,165,fact
654,166,will
654,167,they
654,168,emit
654,169,significantly
654,170,less
654,171,gas
654,172,and
654,173,oil
654,174,because
654,175,the
654,176,heat
654,177,will
654,178,not
654,179,be
654,180,going
654,181,out
654,182,there
654,183,so
654,184,many
654,185,things
654,186,that
654,187,we
654,188,can
654,189,do
655,0,gas
655,1,and
655,2,oil
655,3,because
655,4,the
655,5,heat
655,6,will
655,7,not
655,8,be
655,9,going
655,10,out
655,11,there
655,12,so
655,13,many
655,14,things
655,15,that
655,16,we
655,17,can
655,18,do
655,19,now
655,20,to
655,21,create
655,22,thousands
655,23,and
655,24,thousands
655,25,of
655,26,jobs
655,27,we
655,28,can
655,29,get
655,30,to
655,31,net
655,32,zero
655,33,in
655,34,terms
655,35,of
655,36,energy
655,37,production
655,38,by
655,39,2035
655,40,not
655,41,only
655,42,not
655,43,costing
655,44,people
655,45,jobs
655,46,creating
655,47,jobs
655,48,creating
655,49,millions
655,50,of
655,51,good-paying
655,52,jobs
655,53,not
655,54,15
655,55,bucks
655,56,an
655,57,hour
655,58,but
655,59,prevailing
655,60,wage
655,61,by
655,62,having
655,63,a
655,64,new
655,65,infrastructure
655,66,that
655,67,in
655,68,fact
655,69,is
655,70,green
655,71,and
655,72,the
655,73,first
655,74,thing
655,75,i
655,76,will
655,77,do
655,78,i
655,79,will
655,80,rejoin
655,81,the
655,82,paris
655,83,accord
655,84,i
655,85,will
655,86,join
655,87,the
655,88,paris
655,89,accord
655,90,because
655,91,with
655,92,us
655,93,out
655,94,of
655,95,it
655,96,look
655,97,what
655,98,happening
655,99,it
655,100,all
655,101,falling
655,102,apart
655,103,and
655,104,talk
655,105,about
655,106,someone
655,107,who
655,108,has
655,109,no
655,110,relationship
655,111,with
655,112,foreign
655,113,policy
655,114,the
655,115,rainforests
655,116,of
655,117,brazil
655,118,are
655,119,being
655,120,torn
655,121,down
655,122,are
655,123,being
655,124,ripped
655,125,down
655,126,more
655,127,carbon
655,128,is
655,129,absorbed
655,130,in
655,131,that
655,132,rainforest
655,133,than
655,134,every
655,135,bit
655,136,of
655,137,carbon
655,138,that
655,139,emitted
655,140,in
655,141,the
655,142,united
655,143,states
655,144,instead
655,145,of
655,146,doing
655,147,something
655,148,about
655,149,that
655,150,i
655,151,would
655,152,be
655,153,gathering
655,154,up
655,155,and
655,156,making
655,157,sure
655,158,we
655,159,had
655,160,the
655,161,countries
655,162,of
655,163,the
655,164,world
655,165,coming
655,166,up
655,167,with
655,168,$20
655,169,billion
655,170,and
655,171,say
655,172,here
655,173,$20
655,174,billion
655,175,stop
655,176,tearing
655,177,down
655,178,the
655,179,forest
655,180,and
655,181,if
655,182,you
655,183,don't
655,184,then
655,185,you
655,186,going
655,187,to
655,188,have
655,189,significant
655,190,economic
655,191,consequences
656,0,what
656,1,about
656,2,the
656,3,argument
656,4,that
656,5,president
656,6,trump
656,7,basically
656,8,says
656,9,that
656,10,you
656,11,have
656,12,to
656,13,balance
656,14,environmental
656,15,interests
656,16,and
656,17,economic
656,18,interests
656,19,and
656,20,he
656,21,drawn
656,22,his
656,23,line
657,0,well
657,1,he
657,2,hasn't
657,3,drawn
657,4,a
657,5,line
657,6,he
657,7,wants
657,8,to
657,9,make
657,10,sure
657,11,that
657,12,methane
657,13,not
657,14,a
657,15,problem
657,16,you
657,17,can
657,18,now
657,19,emit
657,20,more
657,21,methane
657,22,without
657,23,it
657,24,being
657,25,a
657,26,problem
657,27,methane
657,28,this
657,29,is
657,30,a
657,31,guy
657,32,who
657,33,says
657,34,that
657,35,you
657,36,don't
657,37,have
657,38,to
657,39,have
657,40,mileage
657,41,standards
657,42,for
657,43,automobiles
657,44,that
657,45,exist
657,46,now
657,47,this
657,48,is
657,49,the
657,50,guy
657,51,who
657,52,says
657,53,that
657,54,the
657,55,fact
657,56,that
658,0,not
658,1,true
658,2,not
658,3,true
659,0,it
659,1,all
659,2,true
659,3,and
659,4,here
659,5,the
659,6,deal
660,0,he
660,1,talking
660,2,about
660,3,the
660,4,green
660,5,new
660,6,deal
660,7,and
660,8,it
660,9,not
660,10,2
660,11,billion
660,12,or
660,13,20
660,14,billion
660,15,as
660,16,you
660,17,said
660,18,it
660,19,$100
660,20,trillion
661,0,i
661,1,talking
661,2,about
661,3,the
661,4,biden
661,5,plan
662,0,let
662,1,him
662,2,go
662,3,for
662,4,a
662,5,minute
662,6,and
662,7,then
662,8,you
662,9,can
662,10,go
663,0,and
663,1,rebuild
663,2,the
663,3,building
664,0,no
665,0,it
665,1,the
665,2,dumbest
666,0,that
666,1,is
666,2,not
667,0,most
667,1,ridiculous
667,2,where
667,3,two
667,4,car
667,5,systems
667,6,are
667,7,out
668,0,not
668,1,true
669,0,where
669,1,they
669,2,want
669,3,to
669,4,take
669,5,out
669,6,the
669,7,cows
669,8,too
670,0,not
670,1,true
671,0,that
671,1,not
671,2,true
671,3,either
671,4,right
672,0,not
672,1,true
673,0,this
673,1,is
673,2,a
673,3,100
673,4,trillion
674,0,simply
674,1,look
675,0,that
675,1,more
675,2,money
675,3,than
675,4,our
675,5,country
675,6,could
675,7,make
675,8,in
675,9,100
675,10,years
676,0,that
676,1,is
676,2,simply
676,3,not
676,4,the
676,5,case
677,0,all
677,1,right
677,2,let
677,3,me
677,4,wait
677,5,a
677,6,minute
677,7,sir
677,8,i
677,9,actually
677,10,have
677,11,studied
677,12,your
677,13,plan
677,14,and
677,15,it
677,16,includes
677,17,upgrading
677,18,4
677,19,million
677,20,buildings
677,21,weatherizing
677,22,2
677,23,million
677,24,homes
677,25,over
677,26,four
677,27,years
677,28,building
677,29,one
677,30,and
677,31,a
677,32,half
677,33,million
677,34,energy
677,35,efficient
677,36,homes
677,37,so
677,38,the
677,39,question
677,40,becomes
677,41,the
677,42,president
677,43,is
677,44,saying
677,45,i
677,46,think
677,47,some
677,48,people
677,49,who
677,50,support
677,51,the
677,52,president
677,53,would
677,54,say
677,55,that
677,56,sounds
677,57,like
677,58,it
677,59,going
677,60,to
677,61,cost
677,62,a
677,63,lot
677,64,of
677,65,money
677,66,and
677,67,hurt
677,68,the
677,69,economy
678,0,what
678,1,it
678,2,going
678,3,to
678,4,do
678,5,it
678,6,going
678,7,to
678,8,create
678,9,thousands
678,10,and
678,11,millions
678,12,of
678,13,jobs
678,14,good
678,15,paying
678,16,jobs
679,0,let
679,1,him
679,2,finish
679,3,sir
680,0,he
680,1,doesn't
680,2,know
680,3,how
680,4,to
680,5,do
680,6,that
681,0,100
681,1,million
681,2,dollars
682,0,the
682,1,fact
682,2,is
682,3,it
682,4,going
682,5,to
682,6,create
682,7,millions
682,8,of
682,9,good
682,10,paying
682,11,jobs
682,12,and
682,13,these
682,14,tax
682,15,incentives
682,16,for
682,17,people
682,18,to
682,19,weatherize
682,20,which
682,21,he
682,22,wants
682,23,to
682,24,get
682,25,rid
682,26,of
682,27,it
682,28,going
682,29,to
682,30,make
682,31,the
682,32,economy
682,33,much
682,34,safer
682,35,look
682,36,how
682,37,much
682,38,we
682,39,paying
682,40,now
682,41,to
682,42,deal
682,43,with
682,44,the
682,45,hurricanes
682,46,deal
682,47,with
682,48,by
682,49,the
682,50,way
682,51,he
682,52,has
682,53,an
682,54,answer
682,55,for
682,56,hurricanes
682,57,he
682,58,said
682,59,maybe
682,60,we
682,61,should
682,62,drop
682,63,a
682,64,nuclear
682,65,weapon
682,66,on
682,67,them
682,68,and
682,69,they
682,70,may
683,0,i
683,1,never
683,2,said
683,3,that
683,4,at
683,5,all
684,0,yeah
684,1,he
684,2,did
684,3,say
684,4,that
685,0,they
685,1,made
685,2,it
685,3,up
686,0,and
686,1,here
686,2,the
686,3,deal
687,0,you
687,1,make
687,2,up
687,3,a
687,4,lot
688,0,we
688,1,going
688,2,to
688,3,be
688,4,in
688,5,a
688,6,position
688,7,where
688,8,we
688,9,can
688,10,create
688,11,hard
688,12,hard
688,13,good
688,14,jobs
688,15,by
688,16,making
688,17,sure
688,18,the
688,19,environment
688,20,is
688,21,clean
688,22,and
688,23,we
688,24,all
688,25,are
688,26,in
688,27,better
688,28,shape
688,29,we
688,30,spend
688,31,billions
688,32,of
688,33,dollars
688,34,now
688,35,billions
688,36,of
688,37,dollars
688,38,on
688,39,floods
688,40,hurricanes
688,41,rising
688,42,seas
688,43,we
688,44,in
688,45,real
688,46,trouble
688,47,look
688,48,what
688,49,happened
688,50,just
688,51,in
688,52,the
688,53,midwest
688,54,with
688,55,these
688,56,storms
688,57,that
688,58,come
688,59,through
688,60,and
688,61,wipe
688,62,out
688,63,entire
688,64,sections
688,65,and
688,66,counties
688,67,in
688,68,iowa
688,69,they
688,70,didn't
688,71,happen
688,72,before
688,73,they
688,74,because
688,75,of
688,76,global
688,77,warming
688,78,we
688,79,make
688,80,up
688,81,15%
688,82,of
688,83,the
688,84,world
688,85,problem
688,86,but
688,87,the
688,88,rest
688,89,of
688,90,the
688,91,world
688,92,we
688,93,got
688,94,to
688,95,get
688,96,them
688,97,to
688,98,come
688,99,along
688,100,that
688,101,why
688,102,we
688,103,have
688,104,to
688,105,get
688,106,back
688,107,into
688,108,the
688,109,paris
688,110,accord
689,0,all
689,1,right
689,2,gentlemen
690,0,wait
690,1,a
690,2,minute
690,3,chris
690,4,so
690,5,why
690,6,didn't
690,7,he
690,8,do
690,9,it
690,10,for
690,11,47
690,12,years
690,13,you
690,14,were
690,15,vice
690,16,president
691,0,for
691,1,47
692,0,so
692,1,why
692,2,didn't
692,3,you
692,4,get
692,5,the
692,6,world
692,7,china
692,8,sends
692,9,up
692,10,real
692,11,dirt
692,12,into
692,13,the
692,14,air
692,15,russia
692,16,does
692,17,india
692,18,does
692,19,they
692,20,all
692,21,do
692,22,we
692,23,supposed
692,24,to
692,25,be
692,26,good
692,27,and
692,28,by
692,29,the
692,30,way
692,31,he
692,32,made
692,33,a
692,34,couple
692,35,of
692,36,statements
692,37,the
692,38,green
692,39,new
692,40,deal
692,41,is
692,42,a
692,43,hundred
692,44,trillion
692,45,dollars
693,0,that
693,1,is
693,2,not
693,3,my
693,4,plan
693,5,the
693,6,green
693,7,new
693,8,deal
693,9,is
693,10,not
693,11,my
693,12,plan
694,0,gentlemen
695,0,he
695,1,made
695,2,a
695,3,statement
695,4,about
695,5,the
695,6,military
695,7,he
695,8,said
695,9,i
695,10,said
695,11,something
695,12,about
695,13,the
695,14,military
695,15,he
695,16,and
695,17,his
695,18,friends
695,19,made
695,20,it
695,21,up
695,22,and
695,23,then
695,24,they
695,25,went
695,26,with
695,27,it
695,28,i
695,29,never
695,30,said
695,31,it
696,0,okay
696,1,mr
696,2,vice
696,3,president
697,0,he
697,1,called
697,2,the
697,3,military
697,4,stupid
697,5,bastards
698,0,i
698,1,did
698,2,not
698,3,say
698,4,that
699,0,he
699,1,said
699,2,it
699,3,on
699,4,tape
700,0,please
700,1,sir
700,2,stop
701,0,i
701,1,would
701,2,never
701,3,say
701,4,that
702,0,play
702,1,it
702,2,play
702,3,it
703,0,stop
703,1,go
703,2,ahead
704,0,you
704,1,on
704,2,tape
705,0,mr
705,1,vice
705,2,president
705,3,answered
705,4,his
705,5,final
705,6,question
706,0,the
706,1,final
706,2,question
706,3,is
706,4,i
706,5,can't
706,6,remember
706,7,which
706,8,of
706,9,all
706,10,his
706,11,rantings
707,0,i
707,1,having
707,2,a
707,3,little
707,4,trouble
707,5,myself
707,6,but
708,0,yeah
709,0,and
709,1,about
709,2,the
709,3,economy
709,4,and
709,5,about
709,6,this
709,7,question
709,8,of
709,9,what
709,10,it
709,11,going
709,12,to
709,13,cost
710,0,the
710,1,economy
711,0,the
711,1,green
